EventName,Distance_GPc,Coal_Time,Coal_Phase,Declination,RightAscension,Inclination,Mass1,Mass2,Spin_a1,Spin_a2,cos_t1,cos_t2,Polarization
GW340101,1.7133951607435123,627.6560881096956,2.995860976904712,-1.0386903220930284,6.065916141964781,2.9877444167104215,26.855262347101444,20.70048390841974,0.1466932606824527,0.1228456078820358,0.8386045943062038,-0.2161952511259759,2.8232011702934456
GW340101,1.6551206091668247,109.58074975088405,3.4783250928785803,-0.14543553309085322,5.545170502904958,3.076847430879908,45.590888456025276,41.61432037721344,0.2298382361403029,0.1171250895707987,0.6502321303435997,0.2166652405423667,2.9962155445086034
GW340101,2.066061490995039,74.40765817300155,4.894819012381793,1.128474096887452,4.380380731896363,2.8897212997079493,12.24043311177419,8.978897803711163,0.4106645187627036,0.0017271122926242333,-0.6860566387853283,0.10936580357570569,5.535551503224093
GW340101,2.012751378503349,873.168180325529,3.060239918144419,-1.1671268262941512,4.258061710753303,1.8206835431459474,34.76325602815831,32.60020417832541,0.4411287347019748,0.15777154232393872,-0.09348255283655915,-0.8989329635602085,6.211862097862415
GW340101,0.5987406936924788,146.38289254603254,2.5188446571468472,0.9726292175858497,2.9504188993164706,0.6087783217303361,20.786936546648413,16.776450496851506,0.22479666847991328,0.2697213648865241,0.6025642145111519,0.39770321996809677,0.5149417729378852
GW340102,1.6921328878069815,529.4613830433575,4.776362803759659,0.07056235372822584,5.598371076031952,1.192213927174383,27.10288357021567,24.87977775520637,0.08678320695094696,0.2348284307368854,-0.7924361903786441,0.6301605898578424,6.2729162867944925
GW340102,1.7283730030743447,38.793543705401,2.063756913528744,0.4141691235416025,5.549027776356993,1.6040906964262611,10.939462295027633,9.09738692634668,0.2851791991998641,0.15323627274444343,-0.24114705180309542,0.907181232740082,2.625043821547554
GW340102,1.7071457387282738,914.0922443588347,5.925413818029377,0.2596069127827858,3.4609218552553402,0.09698968083604712,28.227879679761372,27.406350009350056,0.09294239532836879,0.2772328762138442,-0.645133385065051,-0.9448876783656915,3.640940722450561
GW340102,1.8542547957073463,61.13537649990819,5.511861768504299,0.07569341025014253,3.9279184597423513,2.589821009177967,19.216821222635293,15.052881368038642,0.6575531833923807,0.010444415760367365,0.7201673710229459,0.7108083644063442,2.5576894678642725
GW340102,1.8192493214200667,205.69115871871458,3.7465701335456356,-1.4422513100709735,2.1237469638787765,0.667741960666188,24.28848279445934,20.569493119317215,0.3609911150643632,0.1851459025898862,0.4136061577597997,0.9417267935926491,4.795584294089009
GW340102,1.1514895242328338,182.18491342959575,4.448382324499711,0.9786067643371554,3.2985695856797137,0.9668455313698102,17.61003322687975,15.9108076867015,0.6846527717551343,0.5969708670943678,-0.09090489651645234,-0.6996184437928273,4.26679490015717
GW340102,0.6905695369549909,896.7702251306339,3.547558310390819,1.1110235995460545,3.158413889974927,0.8693844401788954,42.6146984375312,38.523085769868565,0.3344259474935236,0.227313179437833,0.996396656059572,0.1826826268163484,0.22662718984186736
GW340102,2.1444514274128257,92.18910928681656,4.244640028471017,-0.9452666559262551,1.8114227173843895,1.1809962315955103,41.49701067593785,35.764101138180315,0.15130329234351123,0.0641398874379144,-0.6057816278642387,0.07568857138076157,2.7429519889267238
GW340102,1.8034826736141742,931.4623799766346,4.424180022726107,1.4356006615437575,4.233611211521208,0.1561927250503255,35.866130998222395,29.208733232079872,0.24262141059281936,0.6628671927873364,0.6791100445021896,0.423593051435891,5.702192212014564
GW340102,1.686966184286044,610.183862575442,6.237980150527161,1.235184974423579,5.395406108618611,0.21164320173458936,41.42356109809419,31.44986463260438,0.1811280194305978,0.27657079277497787,0.5670543318431168,0.9202062152893768,3.8708136076680284
GW340102,1.073726151531106,401.41448543808633,0.08874288233532054,-1.275217151899346,1.903960523966318,2.0132917895664395,22.098922682405387,19.411703869607177,0.046958096378947156,0.0499973613701063,-0.4997253501641953,0.7972344862261995,2.1669731667347403
GW340103,0.046131314734802815,715.5453751232868,4.505992637321115,0.2185038034379596,0.7208139692999876,1.2863313444448679,26.820901356862766,21.972909435060537,0.23687751077666885,0.02029771032131844,0.5336806912205838,-0.5591832253240185,5.946045326134525
GW340103,1.831767865923152,387.55705338123937,0.045513842153101364,-0.1905125250722981,3.943206436688326,3.029489671172221,42.23296779123218,34.38319648017034,0.030957415010775508,0.017834151788108488,0.7497464492624287,0.45783053376875693,4.024982136538518
GW340103,0.5643003934291257,676.0897159481751,6.194320751997032,1.0702091000073466,5.384772054565844,2.6036279609165422,22.0863611803619,19.131206906897095,0.4969805340800203,0.2640152663168281,-0.21948870697108436,0.5498900915126715,4.853738686509976
GW340103,1.1378943787014164,753.2873445692009,2.827414430287918,-0.08606966670033689,5.574289266991121,2.4546694593288985,10.48074754974223,6.011339045808423,0.1886326659821461,0.3660329493954779,0.773345629619477,-0.12948425016626086,1.5378193212232536
GW340103,1.8393112844700275,647.518954507217,0.704214179059371,-0.7654827066681755,1.5049924084079018,1.0479304270970107,32.96726440439113,28.26837896047717,0.17992330099695325,0.24341845152316938,0.6022531287054501,-0.09898002315243787,2.822031558444163
