EventName,Distance_GPc,Coal_Time,Coal_Phase,Declination,RightAscension,Inclination,Mass1,Mass2,Spin_a1,Spin_a2,cos_t1,cos_t2,Polarization
GW340101NId311,2.1756378483358203,510.4780075466816,1.732502923806463,0.4829807111822033,2.252165349260921,0.03206148948700851,14.047531704926975,10.212118255533335,0.2665066888899986,0.7170367278494115,-0.6410868668558785,0.03217610445953434,6.177950590631399
GW340101NId509,0.8685028683791767,445.5780394874438,5.071667640981931,-1.1591136663413701,3.213955605187169,2.2468011628510904,36.852046807455345,32.2961991491349,0.018066470289527542,0.009767836444935868,-0.10468630898063311,0.8610928979256861,6.276697985272431
GW340101NId623,1.790528275380276,828.3468238141061,3.003489895938382,-1.4595796418077653,1.3090416795214521,1.6407619352097258,38.26418219141922,29.915866602804066,0.19521686327471707,0.12077896523940768,-0.6600513585765666,0.7863712076271829,5.339123974666634
GW340101NId970,0.7543011306330216,661.8365432982245,5.544919504977206,1.1088520442928633,1.7945073026115035,1.3257338151824483,40.04298288316674,36.64851322446201,0.13693021842874506,0.32773266474798246,-0.3629333471199325,-0.210681082240686,5.245887062496233
GW340102NId18,1.6405966112221224,706.8122549378996,5.244034552518743,0.9024696316363525,1.6583857422441524,1.8787118597954577,14.000568257946636,10.749229809218901,0.09339842577846486,0.11984826236443874,-0.48803539607798574,0.5797174526066081,4.796557460292007
GW340102NId276,1.1174731005155094,921.6028745427209,1.5625396352001817,-0.5741238688154477,5.207618673442907,0.4430021569457383,37.40656584528267,32.62229911772954,0.038412630876428266,0.009113619383248034,-0.8901292019809408,0.023952148736314238,5.850625045453511
GW340102NId468,1.696357532634857,386.1694817151521,1.6152448319926866,0.6824316454446011,4.976546825485307,2.868640705318569,32.76166583090324,25.723688982338867,0.3166186253745895,0.09206051524433251,-0.1668293649067621,-0.3821064327528729,5.522625187152329
GW340102NId489,1.6410514826388216,798.7215969384833,3.823198299468012,0.858759067914292,1.3919242274756563,2.8065992809253184,33.32890428363128,28.216534920853896,0.4856282432631611,0.3531783014755807,0.9965453866404327,-0.7922536964324658,3.813389749335389
GW340102NId778,2.121238675152662,873.1644771495768,5.512931496980317,-0.050855128448854536,3.4516185332358047,1.6088879183660096,40.11458800587493,32.3094775367259,0.1303249768144027,0.12552586551418032,-0.47967569533286314,0.6521295038095896,1.3518013624394278
GW340103NId488,0.9012957526274632,766.9918289439538,1.141190619949921,1.3168877870646178,0.16907479851786042,1.7131129350990058,9.007599869310887,7.050103750868224,0.30383199801488336,0.45233349048677973,0.5931439081663334,0.9334437439897748,4.724453106074737
GW340104NId150,1.571342955977755,39.15222017800135,0.15954521880410794,0.6368857721464902,5.68711823447971,3.1043526721727437,22.587214352283727,21.485814328179536,0.12139692311302963,0.22037484404892635,0.9594395573510148,-0.6702432750121377,6.157686741663647
